,VNQ_VANGREALEST,EMB_USDEMRGBOND,LQD_CORPBOND,MUB_MUNIBOND,SHY_1-3USTR,VIG_VANGDIV,IVV_SP500,EEM_MSCIEMERGING,XLE_ENERGYSPDR,EFA_MSCIEAFE,TIP_TIPSBOND
1290,0.010000044866780564,0.010000044771381967,0.010000044609675402,0.010000045122380476,0.010000045187182647,0.010000045488321918,0.010000045678568147,0.010000045606228487,0.01000004576471497,0.010000045749708761,0.8999995471550568
1291,0.010000044914864436,0.010000044819223328,0.010000044657122223,0.010000045170768072,0.010000045235707859,0.010000045537707409,0.010000045728353947,0.01000004565580883,0.010000045814731217,0.01000004579956181,0.899999546666151
1292,0.010000044794331663,0.010000044699297715,0.010000044538184455,0.010000045049473784,0.010000045114068943,0.01000004541391497,0.01000004560355902,0.010000045531528223,0.010000045689359376,0.01000004567459816,0.8999995478916838
1293,0.010000044022392695,0.010000043931188729,0.01000004377631096,0.010000044272645217,0.010000044335059848,0.010000044621346167,0.010000044804646543,0.010000044735854417,0.010000044886811096,0.010000044874593345,0.899999555739151
1294,0.010000043335148388,0.010000043247269668,0.010000043097811648,0.010000043581030781,0.010000043641542621,0.010000043916092174,0.010000044093855874,0.010000044027867333,0.010000044172868653,0.010000044162813533,0.8999995627236993
1295,0.010000043396867204,0.010000043308693087,0.010000043158753375,0.010000043643142671,0.01000004370382392,0.010000043979414702,0.010000044157671377,0.010000044091434103,0.010000044236963953,0.010000044226718493,0.8999995620965171
1296,0.010000044560064125,0.010000044466203175,0.010000044306998879,0.010000044813724613,0.010000044877653172,0.010000045173341719,0.010000045361046593,0.01000004529000875,0.010000045445732795,0.01000004543175637,0.8999995502734699
1297,0.010000045430149516,0.010000045331884755,0.010000045165516983,0.01000004568930234,0.010000045755728132,0.01000004606704545,0.010000046262014336,0.010000046187243969,0.010000046350886199,0.010000046333937753,0.8999995414262906
1298,0.010000044429260894,0.010000044336050833,0.010000044177906094,0.01000004468209324,0.010000044745651446,0.010000045039034771,0.010000045225662222,0.010000045155174964,0.010000045309730428,0.010000045296187284,0.8999995516032478
1299,0.010000045316394644,0.010000045218712998,0.010000045053293227,0.010000045574831078,0.010000045640927041,0.010000045950171796,0.01000004614418136,0.010000046069905942,0.010000046232498562,0.010000046215947618,0.8999995425831359
1300,0.01000004406462878,0.010000043973217866,0.010000043818002985,0.010000044315149373,0.010000044377682125,0.01000004466470001,0.010000044848344056,0.010000044779377187,0.010000044930704912,0.010000044918351143,0.8999995553098417
1301,0.010000044807695504,0.01000004471259436,0.010000044551371766,0.010000045062922083,0.010000045127555398,0.01000004542763971,0.010000045617394747,0.010000045545307042,0.010000045703258943,0.010000045688452619,0.8999995477558079
1302,0.010000044338186092,0.010000044245427513,0.01000004408801785,0.010000044590441464,0.01000004465374258,0.010000044945527638,0.010000045131407157,0.010000045061301636,0.010000045215046792,0.01000004520180326,0.8999995525290981
1303,0.010000044906719498,0.010000044811119496,0.010000044649085266,0.010000045162571693,0.010000045227488156,0.010000045529341873,0.010000045719920567,0.010000045647410277,0.010000045806258772,0.010000045791117044,0.8999995467489673
1304,0.010000043647398822,0.010000043558019088,0.010000043406113884,0.010000043895268667,0.010000043956640566,0.010000044236483843,0.010000044416750233,0.010000044349497129,0.010000044497185147,0.010000044486159211,0.8999995595504835
1305,0.01000004428271344,0.010000044190229169,0.01000004403326616,0.010000044534617242,0.010000044597762082,0.010000044888576384,0.010000045074001247,0.01000004500412759,0.010000045157380538,0.010000045144318667,0.8999995530930075
1306,0.01000004439350347,0.010000044300470837,0.010000044142614961,0.010000044646109324,0.010000044709566516,0.01000004500232167,0.010000045188655252,0.010000045118318028,0.010000045272555024,0.010000045259129715,0.8999995519667553
1307,0.010000045513712098,0.010000045415017575,0.01000004524795121,0.01000004577339084,0.010000045840059557,0.010000046152904984,0.010000046348580427,0.010000046273445135,0.010000046437861163,0.010000046420618997,0.8999995405764579
1308,0.010000043777802878,0.010000043687791445,0.010000043534856706,0.010000044026501821,0.010000044088235108,0.010000044370308332,0.010000044551626269,0.010000044483840497,0.010000044632659967,0.010000044621222798,0.8999995582251542
1309,0.0100000443390488,0.010000044246285953,0.010000044088869337,0.010000044591309641,0.01000004465461319,0.01000004494641336,0.010000045132299955,0.010000045062190826,0.010000045215943642,0.010000045202697282,0.899999552520328
1310,0.010000044182989838,0.010000044090997378,0.010000043934835287,0.010000044434261343,0.01000004449712584,0.0100000447862002,0.010000044970809441,0.010000044901351372,0.010000045053722028,0.010000045040985152,0.8999995541067222
1311,0.010000044615364185,0.010000044521227184,0.010000044361573576,0.010000044869374601,0.010000044933460132,0.010000045230126733,0.010000045418288256,0.010000045347016817,0.010000045503236613,0.01000004548907595,0.899999549711256
1312,0.010000044865438752,0.010000044770046915,0.010000044608351352,0.010000045121030187,0.01000004518582852,0.010000045486943806,0.010000045677178871,0.010000045604844939,0.01000004576331927,0.010000045748317608,0.8999995471686997
1313,0.010000045267521601,0.010000045170089799,0.010000045005076261,0.010000045525650087,0.010000045591604657,0.010000045899961679,0.010000046093559976,0.010000046019496563,0.010000046181639567,0.010000046165258573,0.8999995430801413
1314,0.010000043136715127,0.010000043049781832,0.010000042901865807,0.010000043381332951,0.010000043441302094,0.010000043712521011,0.010000043888705401,0.010000043823512514,0.010000043966822927,0.010000043957374628,0.8999995647400657
1315,0.010000044869217536,0.010000044773806657,0.010000044612080112,0.010000045124832845,0.010000045189641985,0.010000045490824817,0.010000045681091323,0.010000045608741258,0.010000045767249815,0.010000045752235348,0.8999995471302783
1316,0.010000044528881097,0.010000044435175581,0.01000004427622429,0.010000044782344215,0.010000044846184363,0.010000045141322305,0.01000004532876998,0.010000045257863644,0.01000004541330859,0.010000045399435777,0.8999995505904901
1317,0.010000044533934657,0.010000044440203963,0.010000044281211687,0.010000044787429763,0.010000044851284235,0.010000045146511365,0.010000045334000708,0.01000004526307307,0.010000045418563225,0.010000045404673632,0.8999995505391137
1318,0.010000045281126978,0.010000045183625666,0.010000045018499104,0.010000045539341203,0.010000045605335114,0.010000045913939102,0.010000046107651834,0.010000046033529442,0.010000046195797531,0.010000046179369275,0.8999995429417847
1319,0.010000044915358964,0.01000004481971536,0.010000044657610193,0.010000045171265723,0.010000045236206925,0.010000045538215332,0.010000045728865991,0.010000045656318757,0.010000045815245632,0.010000045800074544,0.8999995466611226
1320,0.010000044769863898,0.010000044674952899,0.010000044514039698,0.010000045024851367,0.010000045089376706,0.010000045388786776,0.010000045578227718,0.010000045506301044,0.010000045663911267,0.010000045649232547,0.8999995481404561
1321,0.01000004466780495,0.010000044573405692,0.010000044413325257,0.010000044922147101,0.010000044986381705,0.010000045283977695,0.010000045472572886,0.010000045401079476,0.010000045557770326,0.010000045543434375,0.8999995491781005
1322,0.010000044570823041,0.010000044476908426,0.010000044317616776,0.01000004482455162,0.010000044888510699,0.01000004518438937,0.010000045372183033,0.010000045301099781,0.010000045456920199,0.010000045442907978,0.8999995501640891
1323,0.010000044762012373,0.010000044667140806,0.010000044506291769,0.010000045016950211,0.010000045081453154,0.010000045380723415,0.01000004557009921,0.010000045498205927,0.0100000456557453,0.010000045641093025,0.8999995482202848
1324,0.010000045934535727,0.010000045833658612,0.010000045663045678,0.010000046196858601,0.01000004626475899,0.010000046585372811,0.010000046784630366,0.010000046707639987,0.010000046875988676,0.01000004685724501,0.8999995362962656
1325,0.010000044939223796,0.010000044843459682,0.010000044681158468,0.010000045195281266,0.010000045260290837,0.010000045562726805,0.01000004575357634,0.010000045680926993,0.010000045840070504,0.010000045824818239,0.899999546418467
1326,0.010000045284758341,0.010000045187238469,0.010000045022081733,0.010000045542995446,0.010000045608999862,0.010000045917669786,0.01000004611141307,0.01000004603727493,0.010000046199576416,0.01000004618313554,0.8999995429048564
1327,0.01000004484527461,0.010000044749984349,0.010000044588454049,0.010000045100738651,0.010000045165479329,0.010000045466234338,0.010000045656301693,0.010000045584053804,0.010000045742345575,0.010000045727412204,0.8999995473737215
1328,0.010000043897621942,0.010000043807027573,0.010000043653142944,0.010000044147082198,0.010000044209148688,0.010000044493280827,0.010000044675568264,0.010000044607290686,0.010000044757154677,0.01000004474533663,0.8999995570073456
1329,0.01000004471705715,0.010000044622411153,0.010000044461929184,0.01000004497171077,0.01000004503608558,0.010000045334556139,0.010000045523559188,0.010000045451856898,0.010000045608990994,0.010000045594489894,0.8999995486773531
1330,0.010000044330686951,0.010000044237965487,0.010000044080616251,0.010000044582894803,0.01000004464617478,0.010000044937828485,0.010000045123646498,0.010000045053572352,0.010000045207250908,0.010000045194031972,0.8999995526053315
1331,0.010000045345263237,0.010000045247433819,0.010000045081773793,0.010000045603881524,0.010000045670061096,0.010000045979830986,0.010000046174083732,0.010000046099682906,0.010000046262541484,0.010000046245889918,0.8999995422895576
1332,0.010000044427119065,0.010000044333919638,0.01000004417579221,0.010000044679937847,0.010000044743489998,0.010000045036835672,0.010000045223445515,0.010000045152967247,0.010000045307503624,0.010000045293967546,0.8999995516250218
1333,0.010000045335602017,0.01000004523782207,0.010000045072242473,0.01000004559415945,0.010000045660311034,0.010000045969905119,0.01000004616407646,0.010000046089717619,0.010000046252487158,0.010000046235869286,0.8999995423878073
1334,0.01000004481915735,0.010000044723998548,0.01000004456268214,0.01000004507445636,0.01000004513912241,0.010000045439411187,0.01000004562926145,0.010000045557124911,0.010000045715180424,0.01000004570033538,0.8999995476392698
1335,0.010000044864586128,0.010000044769198588,0.010000044607510016,0.010000045120172179,0.010000045184968071,0.010000045486068119,0.010000045676296091,0.010000045603965798,0.010000045762432406,0.010000045747433635,0.899999547177369
1336,0.010000044810601941,0.01000004471548618,0.0100000445542398,0.01000004506584689,0.010000045130488503,0.010000045430624653,0.010000045620403833,0.010000045548303749,0.01000004570628192,0.01000004569146578,0.8999995477262567
1337,0.010000044679457806,0.010000044585000208,0.01000004442482483,0.010000044933873657,0.010000044998141416,0.010000045295944176,0.010000045484635817,0.01000004541309302,0.010000045569888668,0.010000045555513688,0.8999995490596266
1338,0.010000044959051997,0.010000044863187682,0.010000044700723465,0.01000004521523467,0.010000045280301078,0.010000045583092582,0.010000045774107449,0.010000045701373191,0.010000045860696841,0.010000045845377038,0.8999995462168541
1339,0.010000044639462299,0.010000044545204841,0.010000044385355185,0.01000004489362517,0.010000044957779178,0.01000004525487263,0.010000045443233362,0.010000045371859974,0.010000045528296121,0.010000045514054978,0.8999995494662563
1340,0.01000004328151393,0.010000043193891396,0.01000004304485117,0.01000004352705464,0.0100000435874195,0.010000043861066255,0.01000004403840223,0.010000043972629356,0.01000004411717238,0.010000044107282053,0.8999995632687171
1341,0.010000043273813552,0.010000043186227759,0.010000043037247455,0.010000043519305198,0.010000043579648975,0.010000043853166269,0.010000044030440887,0.010000043964698939,0.010000044109176244,0.010000044099309527,0.8999995633469652
1342,0.010000044958543172,0.01000004486268143,0.010000044700221396,0.010000045214722631,0.010000045279787581,0.010000045582569958,0.01000004577358058,0.010000045700848502,0.010000045860167528,0.01000004584484946,0.8999995462220278
1343,0.010000044898033335,0.010000044802477159,0.010000044640514228,0.010000045153830668,0.010000045218722263,0.010000045520420506,0.010000045710926863,0.010000045638453706,0.010000045797223422,0.010000045782111196,0.8999995468372867
1344,0.010000045265968819,0.010000045168544948,0.010000045003544308,0.01000004552408752,0.0100000455900376,0.010000045898366445,0.010000046091951684,0.010000046017894998,0.010000046180023732,0.010000046163648128,0.8999995430959318
1345,0.010000044796623421,0.010000044701577952,0.010000044540445946,0.010000045051780027,0.01000004511638173,0.01000004541626861,0.01000004560593169,0.010000045533891137,0.010000045691742992,0.010000045676974044,0.8999995478683825
1346,0.01000004490594199,0.010000044810345912,0.010000044648318064,0.010000045161789274,0.010000045226703511,0.010000045528543309,0.010000045719115528,0.010000045646608563,0.010000045805450004,0.010000045790310918,0.8999995467568729
1347,0.010000043774957782,0.010000043684960163,0.010000043532047934,0.010000044023638643,0.010000044085364031,0.010000044367388482,0.010000044548683437,0.010000044480909315,0.01000004462970404,0.010000044618275881,0.8999995582540702
1348,0.010000043689534487,0.010000043599950952,0.010000043447713575,0.010000043937672287,0.010000043999160815,0.010000044279723386,0.010000044460329139,0.010000044392904216,0.010000044540957216,0.010000044529798779,0.8999995591222553
1349,0.010000045359953306,0.010000045262048637,0.01000004509626627,0.010000045618664119,0.01000004568488626,0.01000004599492359,0.010000046189300152,0.010000046114835459,0.010000046277829478,0.010000046261126643,0.8999995421401661
1350,0.010000045631738631,0.010000045532435047,0.010000045364378785,0.010000045892159706,0.01000004595917247,0.010000046274184394,0.010000046470860472,0.010000046395207813,0.010000046560720783,0.010000046543061258,0.8999995393760806
1351,0.01000004462980181,0.010000044535592653,0.010000044375821606,0.010000044883903568,0.01000004494803012,0.010000045244952406,0.010000045433233264,0.010000045361900757,0.010000045518250148,0.010000045504041285,0.8999995495644724
1352,0.010000043211948886,0.010000043124657914,0.010000042976158462,0.010000043457046295,0.010000043517220843,0.010000043789699478,0.010000043966481627,0.010000043900987804,0.010000044044937803,0.010000044035260357,0.8999995639756005
1353,0.010000044950812886,0.010000044854990215,0.010000044692593742,0.010000045206943536,0.010000045271986323,0.010000045574630061,0.010000045765576218,0.01000004569287725,0.010000045852126032,0.010000045836834302,0.8999995463006295
1354,0.010000044462133754,0.010000044368760388,0.010000044210349791,0.010000044715174284,0.010000044778825441,0.010000045072787019,0.010000045259684886,0.010000045189059515,0.010000045343908128,0.010000045330256424,0.8999995512690604
1355,0.0100000450057375,0.010000044909636997,0.010000044746788578,0.010000045262214898,0.010000045327415252,0.010000045631044919,0.010000045822449408,0.010000045749514977,0.010000045909263282,0.010000045893784141,0.89999954574215
1356,0.01000004637956711,0.010000046276348498,0.010000046101933136,0.010000046644677943,0.01000004671389593,0.010000047042857839,0.010000047245947058,0.010000047166963278,0.01000004733953615,0.010000047319163841,0.8999995317691092
1357,0.010000044326441,0.010000044233740544,0.010000044076425517,0.010000044578621945,0.010000044641889954,0.010000044933469303,0.010000045119252501,0.010000045049196115,0.01000004520283697,0.010000045189631955,0.8999995526484942
1358,0.010000046174639617,0.010000046072503484,0.010000045899845699,0.010000046438467736,0.010000046507077066,0.01000004683217784,0.010000047033497094,0.010000046955435283,0.01000004712605464,0.010000047106437518,0.899999533853864
1359,0.010000044572767557,0.010000044478843239,0.0100000443195358,0.01000004482650844,0.010000044890473037,0.010000045186386078,0.010000045374195793,0.010000045303104332,0.01000004545894217,0.010000045444923479,0.8999995501443202
1360,0.01000004522945132,0.010000045132213854,0.010000044967516315,0.010000045487339862,0.010000045553184417,0.01000004586085106,0.010000046054129366,0.010000045980230826,0.010000046142024153,0.010000046125775198,0.8999995434672836
1361,0.010000045514796422,0.010000045416096314,0.010000045249020872,0.010000045774481986,0.010000045841153861,0.010000046154019147,0.010000046349703768,0.010000046274563733,0.010000046438989819,0.01000004642174383,0.8999995405654302
1362,0.010000044337169361,0.010000044244415815,0.010000044087014345,0.010000044589418292,0.010000044652716542,0.010000044944483788,0.010000045130354967,0.0100000450602537,0.010000045213989825,0.01000004520074963,0.8999995525394338
1363,0.010000045229569553,0.010000045132331483,0.010000044967632966,0.010000045487458841,0.010000045553303739,0.010000045860972523,0.010000046054251822,0.01000004598035277,0.010000046142147183,0.010000046125897818,0.8999995434660814
1364,0.01000004492654217,0.010000044830842108,0.010000044668645092,0.010000045182519558,0.010000045247492793,0.010000045549701509,0.010000045740445346,0.010000045667850274,0.010000045826878643,0.01000004581166953,0.899999546547413
1365,0.0100000447303609,0.010000044635648186,0.010000044475057644,0.010000044985098638,0.010000045049511349,0.010000045348218425,0.010000045537331735,0.010000045465572958,0.010000045622826918,0.010000045608281124,0.8999995485420921
1366,0.010000045281126978,0.010000045183625666,0.010000045018499104,0.010000045539341203,0.010000045605335114,0.010000045913939102,0.010000046107651834,0.010000046033529442,0.010000046195797531,0.010000046179369275,0.8999995429417847
1367,0.01000004394821659,0.010000043857375344,0.01000004370308849,0.010000044197998175,0.010000044260205692,0.0100000445452101,0.01000004472790787,0.01000004465942194,0.010000044809728402,0.010000044797748655,0.8999995564930987
1368,0.010000044183458111,0.010000044091463345,0.0100000439352975,0.010000044434732586,0.010000044497598398,0.010000044786680913,0.010000044971293977,0.010000044901833961,0.010000045054208753,0.010000045041470356,0.8999995541019621
1369,0.01000004492284091,0.010000044827159535,0.010000044664992921,0.010000045178794922,0.010000045243757553,0.010000045545899967,0.01000004573661296,0.010000045664033723,0.010000045823028497,0.01000004580783197,0.8999995465850471
1370,0.010000045016704949,0.010000044920548908,0.010000044757610146,0.010000045273251573,0.01000004533848342,0.010000045642310202,0.010000045833806294,0.010000045760824786,0.010000045920672957,0.010000045905156319,0.8999995456306303
1371,0.01000004421165258,0.010000044119518934,0.01000004396312691,0.010000044463105855,0.010000044526050852,0.010000044815624626,0.010000045000468067,0.010000044930890713,0.010000045083514623,0.010000045070684544,0.8999995538153623
1372,0.01000004348803621,0.010000043399424582,0.010000043248771517,0.010000043734892104,0.010000043795824127,0.01000004407295759,0.010000044251944005,0.010000044185338213,0.010000044331651057,0.010000044321123036,0.8999995611700377
1373,0.01000004463162596,0.010000044537407684,0.010000044377621796,0.010000044885739258,0.010000044949870994,0.010000045246825597,0.010000045435121535,0.01000004536378131,0.01000004552014708,0.010000045505932123,0.8999995495459266
1374,0.010000044695490286,0.010000044600952385,0.01000004444064632,0.010000044950007529,0.010000045014320922,0.010000045312408317,0.010000045501232705,0.010000045429621929,0.010000045586561833,0.010000045572133113,0.8999995488966246
1375,0.010000044487605636,0.010000044394105605,0.010000044235488809,0.010000044740807451,0.01000004480453069,0.010000045098940834,0.010000045286048401,0.010000045215315893,0.010000045370391902,0.010000045356655926,0.899999551010109
1376,0.01000004496520368,0.010000044869308264,0.010000044706793455,0.010000045221425193,0.01000004528650924,0.010000045589411104,0.010000045780477283,0.010000045707716669,0.010000045867096234,0.01000004585175546,0.8999995461543034
1377,0.010000044782365713,0.010000044687391907,0.010000044526376504,0.010000045037432206,0.010000045101993213,0.010000045401625985,0.010000045591170688,0.010000045519190825,0.010000045676913908,0.010000045662193051,0.899999548013346
1378,0.010000044437851987,0.010000044344599264,0.010000044186385072,0.010000044690738745,0.010000044754321234,0.010000045047855611,0.01000004523455371,0.010000045164030373,0.010000045318662415,0.01000004530509092,0.8999995515159106
1379,0.01000004434094598,0.010000044248173742,0.010000044090741834,0.010000044593218842,0.01000004465652774,0.010000044948361148,0.010000045134263304,0.010000045064146236,0.010000045217915905,0.01000004520466332,0.899999552501042
1380,0.010000046275768894,0.010000046173099483,0.010000045999575772,0.01000004654023025,0.010000046609139532,0.010000046936142093,0.010000047138333613,0.010000047059817689,0.010000047231399294,0.010000047211410614,0.8999995328250828
1381,0.010000045069044497,0.010000044972623122,0.010000044809252788,0.010000045325921423,0.01000004539130368,0.010000045696072284,0.010000045888005894,0.010000045814799458,0.01000004597512477,0.01000004595942884,0.8999995450984233
1382,0.010000044014850195,0.010000043923683156,0.010000043768865539,0.01000004426505484,0.010000044327448393,0.010000044613604195,0.01000004479684324,0.010000044728082287,0.01000004487897277,0.01000004486677927,0.899999555815816
1383,0.010000043025962862,0.010000042939554393,0.010000042792494565,0.010000043269874382,0.01000004332954193,0.010000043598913183,0.010000043774219862,0.010000043709468375,0.010000043851840586,0.010000043842727567,0.8999995658654023
1384,0.010000042154164984,0.010000042071816855,0.010000041931386214,0.010000042392504878,0.010000042449830838,0.01000004270493826,0.010000042873429465,0.010000042812085832,0.010000042947210748,0.010000042940652524,0.8999995747219794
1385,0.010000041109701506,0.010000041032053963,0.010000040899309793,0.010000041341341838,0.010000041395937723,0.010000041634603432,0.010000041795146243,0.010000041737731469,0.010000041864492165,0.010000041860800658,0.8999995853288812
1386,0.010000040749253482,0.010000040673187124,0.01000004054303159,0.010000040978576532,0.010000041032249152,0.01000004126540234,0.010000041423256561,0.01000004136715922,0.010000041491112917,0.010000041488362517,0.8999995889884086
1387,0.010000040942649098,0.010000040865736968,0.01000004073419658,0.01000004117321577,0.010000041227382562,0.010000041463483217,0.010000041622776523,0.010000041565974756,0.01000004169142949,0.010000041688177192,0.8999995870249778
1388,0.010000043236696893,0.010000043149288061,0.01000004300059637,0.010000043481952025,0.010000043542194236,0.010000043815088067,0.010000043992067121,0.010000043926474111,0.010000044070634902,0.010000044060881832,0.8999995637241265
1389,0.010000043382858717,0.010000043294751702,0.010000043144921408,0.010000043629044978,0.01000004368968775,0.01000004396504198,0.01000004414318669,0.010000044077005924,0.010000044222415704,0.01000004421221351,0.8999995622388717
1390,0.010000043057665817,0.010000042971107324,0.010000042823802732,0.010000043301779553,0.010000043361533338,0.010000043631432663,0.010000043806990312,0.010000043742112668,0.010000043884753037,0.010000043875544292,0.8999995655432783
1391,0.010000042392021959,0.010000042308578457,0.01000004216635852,0.010000042631883987,0.010000042689843116,0.01000004294879309,0.010000043119127376,0.010000043056865644,0.01000004319394371,0.010000043186703219,0.8999995723058809
1392,0.010000045240631228,0.010000045143336717,0.010000044978546422,0.01000004549859024,0.01000004556446709,0.01000004587233637,0.010000046065708612,0.010000045991761679,0.010000046153657644,0.010000046137369944,0.8999995433535941
1393,0.010000042998823299,0.010000042912543125,0.010000042765692621,0.010000043242561686,0.010000043302155471,0.010000043571075189,0.010000043746167198,0.010000043681523579,0.010000043823666493,0.010000043814635262,0.8999995661411562
1394,0.010000042637439793,0.010000042552856341,0.010000042408775016,0.010000042878870803,0.010000042937487706,0.010000043200440926,0.010000043372689777,0.010000043309471594,0.010000043448583861,0.010000043440627835,0.8999995698127564
1395,0.010000043405181454,0.010000043316967496,0.010000043166962819,0.010000043651509865,0.010000043712213958,0.010000043987945198,0.010000044166268348,0.01000004409999752,0.010000044245598663,0.010000044235327504,0.8999995620120271
1396,0.010000043250565183,0.010000043163090258,0.010000043014290772,0.010000043495908693,0.010000043556188838,0.010000043829315516,0.010000044006404968,0.010000043940756334,0.010000044085035336,0.010000044075239835,0.8999995635832043
1397,0.010000043929012967,0.010000043838265476,0.010000043684131368,0.010000044178672597,0.010000044240826563,0.010000044525499694,0.010000044708041653,0.010000044639634852,0.01000004478977327,0.010000044777854959,0.8999995566882867
1398,0.010000044299058503,0.01000004420649346,0.010000044049398929,0.010000044551065906,0.010000044614256768,0.01000004490535689,0.010000045090915646,0.010000045020973722,0.010000045174371593,0.010000045161256263,0.8999995529268523
1399,0.010000045094319525,0.010000044997769852,0.010000044834190848,0.010000045351355916,0.010000045416810885,0.010000045722034966,0.010000045914180074,0.010000045840864863,0.010000046001420914,0.0100000459856382,0.899999544841414
1400,0.010000043831217298,0.010000043740946294,0.010000043587588566,0.010000044080255687,0.010000044142137376,0.010000044425127268,0.010000044606877008,0.010000044538872275,0.010000044688156804,0.010000044676550201,0.8999995576822712
1401,0.01000004345970489,0.01000004337122937,0.010000043220798215,0.01000004370638044,0.010000043767234465,0.010000044043887941,0.01000004422264739,0.010000044156156258,0.01000004430222549,0.010000044291785457,0.8999995614579501
1402,0.010000043898981677,0.010000043808380678,0.010000043654485249,0.01000004414845057,0.010000044210520847,0.010000044494676405,0.010000044676974865,0.010000044608691692,0.010000044758567563,0.010000044746745177,0.8999995569935253
1403,0.010000044799564496,0.01000004470450424,0.010000044543348173,0.01000004505473969,0.010000045119349788,0.010000045419289104,0.010000045608976608,0.010000045536923532,0.010000045694801958,0.010000045680023082,0.8999995478384794
1404,0.010000044993327148,0.010000044897289468,0.010000044734543237,0.01000004524972621,0.010000045314890939,0.010000045618297653,0.010000045809598523,0.010000045736717337,0.010000045896352686,0.010000045880915945,0.8999995458683407
1405,0.010000044353168577,0.010000044260335824,0.010000044102805384,0.010000044605518886,0.010000044668862252,0.010000044960909853,0.010000045146912285,0.010000045076744058,0.010000045230622326,0.010000045217329624,0.8999995523767909
1406,0.010000045013659248,0.010000044917518632,0.010000044754604963,0.01000004527018665,0.01000004533540975,0.010000045639181783,0.010000045830652435,0.010000045757684001,0.010000045917504436,0.010000045901998213,0.8999995456615999
1407,0.01000004484275906,0.010000044747481467,0.010000044585971776,0.010000045098207207,0.010000045162940695,0.010000045463650778,0.010000045653697215,0.010000045581460058,0.010000045739729062,0.010000045724804205,0.8999995473992984
1408,0.010000043481124293,0.010000043392545883,0.010000043241946976,0.01000004372793619,0.010000043788849179,0.010000044065865491,0.010000044244796518,0.01000004417821871,0.010000044324472098,0.010000044313965558,0.8999995612402791
1409,0.010000043879588144,0.010000043789081666,0.010000043635340246,0.010000044128933846,0.010000044190950115,0.01000004447477176,0.010000044656913076,0.010000044588709664,0.010000044738416146,0.010000044726655609,0.8999995571906396
1410,0.010000043860883186,0.010000043770467811,0.010000043616874836,0.010000044110110058,0.010000044172074264,0.010000044455574085,0.01000004463756392,0.01000004456943738,0.0100000447189806,0.010000044707279648,0.8999995573807542
1411,0.010000043679907079,0.010000043590370137,0.010000043438208697,0.01000004392798366,0.010000043989445527,0.010000044269843647,0.010000044450371825,0.010000044382986186,0.01000004453095574,0.010000044519827611,0.8999995592200999
1412,0.010000044332728766,0.010000044239997197,0.01000004408263151,0.010000044584949555,0.010000044648235288,0.010000044939924752,0.010000045125759511,0.010000045055676823,0.01000004520937351,0.01000004519614788,0.8999995525845752
1413,0.010000043398945523,0.010000043310761448,0.0100000431608055,0.010000043645234226,0.010000043705921184,0.010000043981547073,0.010000044159820363,0.010000044093574701,0.01000004423912237,0.010000044228870486,0.8999995620753971
1414,0.01000004390857106,0.0100000438179233,0.010000043663951684,0.01000004415810086,0.010000044220197853,0.010000044504518614,0.010000044686894805,0.01000004461857217,0.010000044768531845,0.01000004475667885,0.8999995568960589
1415,0.010000044066227919,0.010000043974809164,0.010000043819581509,0.010000044316758662,0.010000044379295888,0.010000044666341494,0.01000004484999856,0.01000004478102507,0.010000044932366855,0.010000044920007929,0.899999555293587
1416,0.010000044036530778,0.010000043945257572,0.010000043790267012,0.010000044286873042,0.010000044349327197,0.010000044635858267,0.01000004481927364,0.010000044750423051,0.01000004490150387,0.010000044889240627,0.899999555595445
1417,0.010000044281281522,0.010000044188804322,0.010000044031852832,0.010000044533176246,0.010000044596317054,0.010000044887106327,0.010000045072519462,0.010000045002651784,0.01000004515589204,0.01000004514283485,0.8999995531075636
1418,0.010000044375073841,0.01000004428213257,0.010000044124425444,0.01000004462756294,0.010000044690968107,0.010000044983399833,0.010000045169582064,0.01000004509932209,0.01000004525339511,0.010000045240030432,0.8999995521541077
1419,0.010000043647282991,0.010000043557903815,0.010000043405999526,0.0100000438951521,0.010000043956523678,0.01000004423636498,0.010000044416630436,0.010000044349377806,0.01000004449706482,0.010000044486039248,0.8999995595516607
1420,0.010000043843833397,0.010000043753501015,0.01000004360004327,0.010000044092951946,0.01000004415486872,0.010000044438075398,0.010000044619927222,0.010000044551870703,0.010000044701265212,0.010000044689618506,0.8999995575540446
1421,0.010000044791664154,0.010000044696643614,0.010000044535552173,0.010000045046789415,0.01000004511137696,0.01000004541117544,0.01000004560079734,0.010000045528777899,0.010000045686584956,0.01000004567183274,0.8999995479188053
1422,0.010000044999486526,0.01000004490341767,0.010000044740620728,0.010000045255924468,0.010000045321106876,0.010000045624624232,0.010000045815976525,0.010000045743068916,0.010000045902760319,0.01000004588730254,0.8999995458057112
1423,0.010000044680260096,0.010000044585798482,0.010000044425616566,0.010000044934681021,0.010000044998951064,0.010000045296768064,0.010000045485466347,0.01000004541392015,0.010000045570723015,0.010000045556345346,0.8999995490514698
1424,0.010000044920983721,0.010000044825311723,0.010000044663160363,0.010000045176926004,0.010000045241883316,0.010000045543992463,0.010000045734689983,0.01000004566211869,0.010000045821096608,0.010000045805906398,0.8999995466039309
1425,0.010000044142075754,0.010000044050284585,0.010000043894450333,0.010000044393087744,0.010000044455837444,0.010000044744199878,0.010000044928475128,0.010000044859187105,0.010000045011196728,0.010000044998592602,0.8999995545226127
